instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,day_type,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14810,3,1,9,6,0,5,1,1,0.54,0.5152,0.88,0.0,8,144,152
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14811,3,1,9,7,0,5,1,2,0.56,0.5303,0.88,0.0,17,437,454
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14812,3,1,9,8,0,5,1,2,0.6,0.5758,0.78,0.1642,51,715,766
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14813,3,1,9,9,0,5,1,2,0.62,0.5909,0.78,0.1642,46,301,347
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14814,3,1,9,10,0,5,1,2,0.68,0.6364,0.65,0.0,75,171,246
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14815,3,1,9,11,0,5,1,2,0.68,0.6364,0.61,0.1045,84,196,280
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14816,3,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.194,119,290,409
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14817,3,1,9,13,0,5,1,2,0.7,0.6515,0.54,0.194,107,301,408
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14818,3,1,9,14,0,5,1,2,0.72,0.6515,0.45,0.1642,113,258,371
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14819,3,1,9,15,0,5,1,2,0.72,0.6667,0.48,0.1343,94,273,367
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14820,3,1,9,16,0,5,1,2,0.72,0.6667,0.51,0.0,109,454,563
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14821,3,1,9,17,0,5,1,1,0.72,0.6667,0.51,0.194,137,757,894
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14822,3,1,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239,116,692,808
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14823,3,1,9,19,0,5,1,1,0.68,0.6364,0.57,0.1642,83,496,579
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14824,3,1,9,20,0,5,1,1,0.66,0.6212,0.61,0.1045,67,337,404
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14825,3,1,9,21,0,5,1,1,0.64,0.6061,0.73,0.2239,42,270,312
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14826,3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194,40,189,229
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,Working Day,14827,3,1,9,23,0,5,1,1,0.62,0.5909,0.78,0.0896,27,168,195
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14828,3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045,38,169,207
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14829,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0.0,8,101,109
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14830,3,1,9,2,0,6,0,1,0.58,0.5455,0.78,0.1045,18,75,93
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14831,3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537,6,31,37
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14832,3,1,9,4,0,6,0,2,0.6,0.5909,0.69,0.3582,3,3,6
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14833,3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224,1,15,16
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14834,3,1,9,6,0,6,0,1,0.54,0.5152,0.49,0.4179,6,27,33
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14835,3,1,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836,10,63,73
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14836,3,1,9,8,0,6,0,1,0.56,0.5303,0.49,0.4179,43,169,212
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14837,3,1,9,9,0,6,0,1,0.6,0.6212,0.43,0.4179,79,263,342
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14838,3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881,119,323,442
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14839,3,1,9,11,0,6,0,1,0.64,0.6212,0.38,0.3881,228,399,627
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14840,3,1,9,12,0,6,0,1,0.66,0.6212,0.36,0.3582,287,419,706
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14841,3,1,9,13,0,6,0,1,0.68,0.6364,0.36,0.194,327,377,704
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14842,3,1,9,14,0,6,0,1,0.68,0.6364,0.34,0.3284,325,390,715
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14843,3,1,9,15,0,6,0,2,0.68,0.6364,0.34,0.2836,312,342,654
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14844,3,1,9,16,0,6,0,2,0.66,0.6212,0.36,0.2239,350,433,783
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14845,3,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537,295,434,729
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14846,3,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836,232,382,614
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14847,3,1,9,19,0,6,0,1,0.62,0.6212,0.41,0.1642,169,309,478
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14848,3,1,9,20,0,6,0,1,0.6,0.6212,0.43,0.0896,89,241,330
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14849,3,1,9,21,0,6,0,1,0.56,0.5303,0.52,0.1045,86,210,296
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14850,3,1,9,22,0,6,0,1,0.56,0.5303,0.52,0.0,82,197,279
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,Non-Working Day,14851,3,1,9,23,0,6,0,1,0.54,0.5152,0.6,0.0,47,182,229
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14852,3,1,9,0,0,0,0,1,0.54,0.5152,0.64,0.0,28,123,151
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14853,3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0.0,35,82,117
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14854,3,1,9,2,0,0,0,1,0.52,0.5,0.63,0.0,27,62,89
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14855,3,1,9,3,0,0,0,1,0.5,0.4848,0.68,0.0,10,38,48
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14856,3,1,9,4,0,0,0,1,0.5,0.4848,0.72,0.0,2,6,8
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14857,3,1,9,5,0,0,0,1,0.5,0.4848,0.72,0.0,3,10,13
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14858,3,1,9,6,0,0,0,1,0.5,0.4848,0.72,0.0,9,26,35
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14859,3,1,9,7,0,0,0,1,0.5,0.4848,0.77,0.1045,28,43,71
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14860,3,1,9,8,0,0,0,1,0.54,0.5152,0.64,0.1642,34,94,128
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14861,3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343,70,226,296
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14862,3,1,9,10,0,0,0,1,0.62,0.6212,0.5,0.1045,160,330,490
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14863,3,1,9,11,0,0,0,1,0.64,0.6212,0.47,0.1642,183,376,559
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14864,3,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642,188,468,656
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14865,3,1,9,13,0,0,0,1,0.64,0.6212,0.41,0.1642,240,454,694
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14866,3,1,9,14,0,0,0,1,0.66,0.6212,0.39,0.1343,225,410,635
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14867,3,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642,215,342,557
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14868,3,1,9,16,0,0,0,1,0.64,0.6212,0.44,0.1642,194,402,596
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14869,3,1,9,17,0,0,0,1,0.66,0.6212,0.41,0.0,177,393,570
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14870,3,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642,120,361,481
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14871,3,1,9,19,0,0,0,1,0.62,0.6212,0.5,0.1343,91,312,403
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14872,3,1,9,20,0,0,0,1,0.6,0.6212,0.53,0.1045,57,267,324
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14873,3,1,9,21,0,0,0,1,0.6,0.6212,0.56,0.1045,43,148,191
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14874,3,1,9,22,0,0,0,1,0.56,0.5303,0.68,0.0896,18,109,127
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,Non-Working Day,14875,3,1,9,23,0,0,0,1,0.54,0.5152,0.68,0.1045,9,85,94
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14876,3,1,9,0,0,1,1,1,0.54,0.5152,0.68,0.1642,14,31,45
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14877,3,1,9,1,0,1,1,1,0.52,0.5,0.72,0.0896,9,12,21
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14878,3,1,9,2,0,1,1,1,0.52,0.5,0.72,0.0,5,8,13
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14879,3,1,9,3,0,1,1,1,0.5,0.4848,0.77,0.0896,0,7,7
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14880,3,1,9,4,0,1,1,1,0.5,0.4848,0.77,0.0,2,9,11
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14881,3,1,9,5,0,1,1,1,0.48,0.4697,0.82,0.0896,1,44,45
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14882,3,1,9,6,0,1,1,1,0.48,0.4697,0.82,0.0,7,157,164
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14883,3,1,9,7,0,1,1,1,0.52,0.5,0.77,0.0,18,474,492
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14884,3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,36,647,683
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14885,3,1,9,9,0,1,1,1,0.58,0.5455,0.68,0.1343,34,265,299
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14886,3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.194,73,129,202
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14887,3,1,9,11,0,1,1,2,0.62,0.6061,0.69,0.2239,61,191,252
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14888,3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194,62,233,295
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14889,3,1,9,13,0,1,1,1,0.64,0.6061,0.65,0.2537,112,231,343
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14890,3,1,9,14,0,1,1,2,0.64,0.6061,0.65,0.2537,129,203,332
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14891,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,82,256,338
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14892,3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,74,379,453
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14893,3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,102,740,842
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14894,3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,66,708,774
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14895,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,51,435,486
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14896,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,32,308,340
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14897,3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239,28,205,233
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14898,3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,20,109,129
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,Working Day,14899,3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,4,66,70
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14900,3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,2,11,13
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14901,3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.194,0,5,5
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14902,3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.194,0,4,4
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14903,3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,0,6,6
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14904,3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,2,5,7
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14905,3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,3,45,48
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14906,3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284,4,163,167
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14907,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,13,343,356
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14908,3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,32,640,672
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14909,3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,27,266,293
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14910,3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418,30,130,160
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14911,3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,36,115,151
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14912,3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478,16,72,88
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14913,3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,17,97,114
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14914,3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,27,116,143
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14915,3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537,1,35,36
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14916,3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985,19,122,141
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14917,3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194,36,302,338
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14918,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,19,262,281
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14919,3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,22,302,324
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14920,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,19,271,290
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14921,3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194,21,186,207
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14922,3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,14,137,151
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,Working Day,14923,3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,11,67,78
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14924,3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,3,23,26
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14925,3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537,0,12,12
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14926,3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284,0,3,3
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14927,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,1,4,5
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14928,3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,0,10,10
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14929,3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,2,54,56
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14930,3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,6,166,172
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14931,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,16,529,545
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14932,3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,39,758,797
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14933,3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,26,336,362
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14934,3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,23,169,192
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14935,3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,44,203,247
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14936,3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,53,260,313
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14937,3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,55,234,289
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14938,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,59,227,286
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14939,3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0.0,57,254,311
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14940,3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0.0,69,397,466
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14941,3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,74,812,886
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14942,3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,85,807,892
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14943,3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,72,539,611
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14944,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,31,378,409
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14945,3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,25,324,349
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,Working Day,14946,3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,31,198,229
